Event_id,Year,dead,missing,dead_and_missing,latitude,longitude
35559,2004,0,0,42,36.81881,10.16596
35568,2004,0,0,75,36.81881,10.16596
35496,2004,0,0,1,43.548473,10.310567
35442,2004,0,0,1,51.165691,10.451526
35433,2004,0,0,1,51.165691,10.451526
35435,2004,0,0,64,35.91507,10.560222
35552,2004,0,0,4,34.745159,10.7613
35515,2004,0,0,6,34.745159,10.7613
35551,2004,0,0,6,34.745159,10.7613
35553,2004,0,0,1,51.89439,11.053734
35535,2004,0,0,1,34.658056,11.068611
35445,2004,0,0,5,36.85,11.1
35446,2004,0,0,4,33.503681,11.11538
35477,2004,0,0,4,23.803497,11.291889
35475,2004,0,0,14,23.803497,11.291889
35592,2004,0,0,6,36.828221,11.940496
35511,2004,0,0,1,35.508622,12.59292
35584,2004,0,0,1,35.508622,12.59292
35418,2004,0,0,2,35.508622,12.59292
35590,2004,0,0,30,35.508622,12.59292
35416,2004,0,0,1,36.239546,13.007813
35532,2004,0,0,2,36.239546,13.007813
35413,2004,0,0,16,36.239546,13.007813
35414,2004,0,0,20,36.239546,13.007813
35533,2004,0,0,5,32.876174,13.187507
35403,2004,5,0,5,32.876174,13.187507
35572,2004,0,0,1,41.639601,13.342634
35412,2004,0,0,1,43.61583,13.518915
35415,2004,0,0,1,37.101709,13.937331
35485,2004,0,0,26,37.599994,14.015356
35507,2004,0,0,30,37.599994,14.015356
35481,2004,0,0,41,37.599994,14.015356
35389,2004,0,0,1,35.937496,14.375416
35422,2004,0,0,1,35.937496,14.375416
35421,2004,0,0,1,35.937496,14.375416
35406,2004,0,0,10,35.937496,14.375416
35405,2004,0,0,12,35.937496,14.375416
35390,2004,0,0,1,35.827006,14.423533
35594,2004,0,0,1,47.516231,14.550072
35509,2004,0,0,6,38.158524,14.742693
35508,2004,0,0,9,38.158524,14.742693
35503,2004,0,0,1,37.075474,15.286586
35486,2004,0,0,1,26.3351,17.228331
35484,2004,0,0,1,26.3351,17.228331
35595,2004,0,0,1,26.3351,17.228331
35581,2004,0,0,4,26.3351,17.228331
35597,2004,0,0,5,26.3351,17.228331
35582,2004,0,0,11,26.3351,17.228331
35434,2004,0,0,30,26.3351,17.228331
35604,2004,0,0,1,59.858564,17.638927
35521,2004,0,0,1,59.32893,18.06491
35569,2004,0,0,1,60.128161,18.643501
35547,2004,0,0,2,48.066823,19.193115
35436,2004,0,0,3,40.471882,19.490219
35438,2004,0,0,5,40.471882,19.490219
35437,2004,0,0,18,40.471882,19.490219
35588,2004,0,0,21,40.471882,19.490219
35589,2004,0,0,1,47.162494,19.503304
35580,2004,0,0,14,38.523604,23.858474
35575,2004,0,0,5,38.023446,24.005924
35578,2004,0,0,14,38.023446,24.005924
35579,2004,0,0,5,38.013999,24.419899
35534,2004,0,0,4,35.240117,24.809269
35504,2004,0,0,9,35.240117,24.809269
35514,2004,0,0,13,35.240117,24.809269
35427,2004,0,0,7,37.075546,25.520736
35426,2004,0,0,9,37.075546,25.520736
35465,2004,0,0,1,37.075546,25.520736
35466,2004,0,0,4,37.075546,25.520736
35577,2004,0,0,5,42,26
35531,2004,0,0,1,41.244376,26.135943
35431,2004,0,0,1,41.244376,26.135943
35549,2004,0,0,2,41.244376,26.135943
35396,2004,0,0,2,41.244376,26.135943
35404,2004,0,0,3,41.244376,26.135943
35488,2004,0,0,4,41.244376,26.135943
35576,2004,0,0,5,41.244376,26.135943
35463,2004,0,0,5,39.16408,26.372171
35448,2004,5,0,5,39.16408,26.372171
35391,2004,0,0,1,39.309142,26.437219
35565,2004,0,0,13,38.652771,26.613007
35564,2004,0,0,15,39.33589,26.71281
35392,2004,0,0,1,37.743215,26.820351
35393,2004,0,0,3,37.743215,26.820351
35425,2004,0,0,3,37.743215,26.820351
35447,2004,0,0,5,37.743215,26.820351
35458,2004,0,0,2,26.820553,30.802498
35519,2004,0,0,1,48.379433,31.16558
35460,2004,0,0,2,30.04442,31.235712
35367,2004,0,0,1,32.183929,35.233453
35408,2004,0,0,17,38.963745,35.243322
35596,2004,0,0,18,40.3,35.883333
35598,2004,0,0,23,40.3,35.883333
35517,2004,0,0,1,38.177296,41.493993
35381,2004,0,0,1,38.321027,43.389597
35556,2004,0,0,13,-12.8275,45.166244
35432,2004,0,0,1,2.033333,45.35
35605,2004,0,0,1,2.033333,45.35
35368,2004,0,0,1,33.93911,67.709953
35193,2005,0,0,1,17.992731,-76.792009
35321,2005,0,0,14,27.725499,-18.024301
35192,2005,0,0,30,20.942518,-17.036227
35295,2005,0,0,1,28.291564,-16.62913
35236,2005,0,0,2,28.291564,-16.62913
35201,2005,0,0,18,28.291564,-16.62913
35199,2005,0,0,50,28.291564,-16.62913
35273,2005,0,0,23,28.291564,-16.62913
35307,2005,0,0,1,28.291564,-16.62913
35331,2005,0,0,1,28.291564,-16.62913
35351,2005,0,0,10,28.291564,-16.62913
35288,2005,0,0,12,28.291564,-16.62913
35316,2005,0,0,14,28.291564,-16.62913
35239,2005,0,0,17,28.291564,-16.62913
35267,2005,0,0,2,28.291564,-16.62913
35322,2005,0,0,1,28.569022,-16.324539
35324,2005,0,0,3,28.569022,-16.324539
35323,2005,0,0,5,28.569022,-16.324539
35247,2005,0,0,18,23.69751,-15.93698
35308,2005,0,0,1,28.358744,-14.053676
35360,2005,0,0,1,28.358744,-14.053676
35354,2005,0,0,17,28.358744,-14.053676
35198,2005,0,0,11,27.153611,-13.203333
35197,2005,0,0,30,27.153611,-13.203333
35365,2005,0,0,2,27.153611,-13.203333
35328,2005,0,0,30,27.153611,-13.203333
35319,2005,0,0,23,27.93556,-12.91871
35330,2005,0,0,36,43.355524,-8.255738
35269,2005,0,0,4,33.533333,-7.583333
35187,2005,0,0,1,35.010802,-7.514648
35189,2005,0,0,1,35.010802,-7.514648
35361,2005,0,0,1,35.010802,-7.514648
35196,2005,0,0,3,31.791702,-7.09262
35216,2005,0,0,11,31.791702,-7.09262
35297,2005,0,0,12,31.791702,-7.09262
35190,2005,0,0,2,36.527061,-6.288596
35296,2005,0,0,14,35.766667,-5.8
35312,2005,0,0,1,36.018776,-5.600819
35200,2005,0,0,1,36.018776,-5.600819
35188,2005,0,0,2,36.018776,-5.600819
35332,2005,0,0,1,36.132977,-5.453909
35228,2005,0,0,1,36.140751,-5.353585
35229,2005,0,0,22,36.140751,-5.353585
35304,2005,0,0,1,35.888384,-5.324636
35209,2005,0,0,1,35.888384,-5.324636
35300,2005,0,0,2,35.888384,-5.324636
35238,2005,0,0,3,35.888384,-5.324636
35242,2005,0,0,5,35.888384,-5.324636
35356,2005,0,0,11,35.888384,-5.324636
35233,2005,0,0,20,35.888384,-5.324636
35213,2005,0,0,1,37.544271,-4.727753
35358,2005,0,0,1,55.57156,-4.410332
35355,2005,0,0,2,55.57156,-4.410332
35282,2005,0,0,39,35.249299,-3.937112
35227,2005,0,0,1,37.177336,-3.598557
35234,2005,0,0,1,55.378051,-3.435973
35341,2005,0,0,1,35.950486,-3.035088
35195,2005,0,0,1,36.750191,-3.017606
35218,2005,0,0,2,36.750191,-3.017606
35252,2005,0,0,1,35.292278,-2.938097
35251,2005,0,0,1,35.292278,-2.938097
35258,2005,0,0,1,35.292278,-2.938097
35263,2005,0,0,1,35.292278,-2.938097
35264,2005,0,0,2,35.292278,-2.938097
35298,2005,0,0,6,35.292278,-2.938097
35235,2005,0,0,6,35.292278,-2.938097
35276,2005,0,0,1,35.166667,-2.933333
35280,2005,0,0,1,51.454513,-2.58791
35186,2005,0,0,1,36.834047,-2.463714
35204,2005,0,0,1,36.834047,-2.463714
35339,2005,1,0,1,36.834047,-2.463714
35337,2005,0,0,2,36.834047,-2.463714
35203,2005,0,0,22,36.834047,-2.463714
35254,2005,0,0,1,53.474021,-2.290393
35262,2005,0,0,1,53.545921,-2.201948
35230,2005,0,0,1,52.486243,-1.890401
35346,2005,1,0,1,53.795984,-1.759398
35357,2005,0,0,1,54.978252,-1.61778
35336,2005,0,0,1,35.696944,-0.633056
35334,2005,0,0,2,35.696944,-0.633056
35333,2005,0,0,2,35.696944,-0.633056
35317,2005,0,0,18,35.696944,-0.633056
35335,2005,0,0,35,35.696944,-0.633056
35253,2005,0,0,1,52.193566,-0.482377
35344,2005,0,0,1,51.457072,-0.181782
35285,2005,0,0,1,51.590352,-0.119725
35226,2005,0,0,2,28.033886,1.659626
35237,2005,0,0,16,28.033886,1.659626
35208,2005,0,0,1,52.070498,4.3007
35275,2005,0,0,1,50.85034,4.35171
35329,2005,0,0,1,50.85034,4.35171
35221,2005,0,0,1,52.313025,4.772477
35220,2005,0,0,1,52.313025,4.772477
35349,2005,0,0,1,51.35819,4.863547
35219,2005,0,0,9,52.370216,4.895168
35270,2005,0,0,1,51.12509,5.367066
35257,2005,0,0,2,46.198392,6.142296
35303,2005,0,0,11,16.966667,7.983333
35290,2005,0,0,14,16.966667,7.983333
35191,2005,0,0,2,17.607789,8.081666
35363,2005,0,0,3,17.607789,8.081666
35350,2005,0,0,1,46.896129,8.244838
35284,2005,0,0,1,53.079296,8.801694
35223,2005,0,0,1,44.348399,9.234647
35289,2005,0,0,3,56.26392,9.501785
35225,2005,0,0,1,53.551085,9.993682
35248,2005,0,0,4,36.81881,10.16596
35338,2005,0,0,1,51.165691,10.451526
35359,2005,0,0,1,49.439453,11.107278
35205,2005,0,0,1,44.494887,11.342616
35281,2005,0,0,2,45.545479,11.535421
35283,2005,0,0,1,51.822244,12.242452
35268,2005,0,0,2,35.508622,12.59292
35245,2005,0,0,6,35.508622,12.59292
35305,2005,0,0,16,35.508622,12.59292
35215,2005,0,0,2,35.866074,12.868741
35325,2005,0,0,100,37.969674,13.180775
35240,2005,0,0,1,37.31109,13.576548
35256,2005,0,0,1,37.31109,13.576548
35315,2005,0,0,2,37.599994,14.015356
35327,2005,0,0,6,37.599994,14.015356
35314,2005,0,0,24,37.599994,14.015356
35274,2005,0,0,130,37.599994,14.015356
53694,2005,0,0,3,52.825559,14.197083
35212,2005,0,0,11,37.074153,14.240354
35231,2005,0,0,11,37.074153,14.240354
35260,2005,0,0,21,37.074153,14.240354
35318,2005,0,0,1,48.30694,14.28583
35279,2005,0,0,7,35.937496,14.375416
35224,2005,0,0,7,35.937496,14.375416
35266,2005,0,0,26,35.937496,14.375416
35287,2005,0,0,27,35.937496,14.375416
35340,2005,0,0,1,47.516231,14.550072
35326,2005,0,0,9,36.926927,14.725513
35210,2005,0,0,9,36.926927,14.725513
35207,2005,0,0,20,36.926927,14.725513
35244,2005,0,0,1,36.711697,14.773094
35217,2005,0,0,1,38.933622,16.275751
35183,2005,0,0,1,39.203084,16.311798
35306,2005,0,0,17,26.3351,17.228331
35343,2005,0,0,26,26.3351,17.228331
35342,2005,0,0,9,26.3351,17.228331
35292,2005,0,0,3,50.482286,17.329586
35206,2005,0,0,3,48.669026,19.699024
35294,2005,0,0,4,48.669026,19.699024
35353,2005,0,0,2,41.153332,20.168331
35255,2005,0,0,1,41.608635,21.745275
35293,2005,0,0,2,39.074208,21.824312
35261,2005,0,0,4,39.074208,21.824312
35232,2005,0,0,1,41.14943,22.071533
35211,2005,0,0,1,37.983716,23.72931
35271,2005,0,0,1,35.240117,24.809269
35299,2005,0,0,1,35.240117,24.809269
35222,2005,0,0,1,35.240117,24.809269
35250,2005,0,0,4,45.928847,24.929615
35302,2005,0,0,2,41.244376,26.135943
35320,2005,0,0,2,41.244376,26.135943
35249,2005,0,0,2,38.370981,26.136346
35310,2005,0,0,2,38.370981,26.136346
35345,2005,0,0,30,38.32981,26.314921
35214,2005,0,0,30,38.32981,26.314921
35272,2005,0,0,9,39.16408,26.372171
35301,2005,0,0,4,39.599541,26.40086
35259,2005,0,0,2,41.645487,26.476442
35194,2005,0,0,2,41.645487,26.476442
35348,2005,0,0,1,38.652771,26.613007
35347,2005,0,0,1,38.652771,26.613007
35352,2005,0,0,3,37.743215,26.820351
35286,2005,0,0,2,39.072097,26.888203
35309,2005,0,0,2,37.282956,27.088338
35277,2005,0,0,2,36.799851,27.102943
35278,2005,0,0,3,38.41885,27.12872
35185,2005,0,0,26,30.04442,31.235712
35241,2005,0,0,1,35.126413,33.429859
35243,2005,0,0,34,35.126413,33.429859
35362,2005,0,0,3,38.963745,35.243322
35311,2005,0,0,1,34.802075,38.996815
35246,2005,0,0,6,39.9,41.27
35202,2005,0,0,1,40.346202,43.470713
35313,2005,0,0,1,38.994722,43.768056
35291,2005,0,0,11,-12.8275,45.166244
35265,2005,0,0,25,-12.8275,45.166244
35184,2005,0,0,1,15.552727,48.516388
35364,2005,0,0,1,33.93911,67.709953
35092,2006,0,0,37,13.193887,-59.543198
35164,2006,0,0,3,27.725499,-18.024301
35156,2006,0,0,50,14.743417,-17.485433
34940,2006,0,0,24,14.743417,-17.485433
34945,2006,0,0,1,14.764504,-17.366029
34944,2006,0,0,3,14.764504,-17.366029
34967,2006,0,0,3,14.764504,-17.366029
35168,2006,0,0,4,14.764504,-17.366029
34968,2006,0,0,15,14.764504,-17.366029
35145,2006,0,0,102,14.764504,-17.366029
35114,2006,0,0,3,20.942518,-17.036227
35117,2006,0,0,26,20.942518,-17.036227
35042,2006,0,0,2,28.05,-16.716667
35055,2006,0,0,4,28.291564,-16.62913
34992,2006,0,0,1,28.291564,-16.62913
35127,2006,0,0,45,28.291564,-16.62913
34994,2006,0,0,1,28.291564,-16.62913
35016,2006,0,0,1,28.291564,-16.62913
35023,2006,0,0,1,28.291564,-16.62913
35038,2006,0,0,1,28.291564,-16.62913
35048,2006,0,0,1,28.291564,-16.62913
34960,2006,0,0,1,28.291564,-16.62913
35052,2006,0,0,2,28.291564,-16.62913
35057,2006,0,0,2,28.291564,-16.62913
34955,2006,0,0,2,28.291564,-16.62913
35010,2006,0,0,3,28.291564,-16.62913
35030,2006,0,0,3,28.291564,-16.62913
35082,2006,0,0,3,28.291564,-16.62913
34932,2006,0,0,3,28.291564,-16.62913
35054,2006,0,0,4,28.291564,-16.62913
35133,2006,0,0,4,28.291564,-16.62913
34943,2006,0,0,5,28.291564,-16.62913
35017,2006,0,0,8,28.291564,-16.62913
35062,2006,0,0,9,28.291564,-16.62913
35174,2006,0,0,11,28.291564,-16.62913
35177,2006,0,0,11,28.291564,-16.62913
35118,2006,0,0,12,28.291564,-16.62913
34958,2006,0,0,12,28.291564,-16.62913
35035,2006,0,0,18,28.291564,-16.62913
34983,2006,0,0,20,28.291564,-16.62913
35094,2006,0,0,24,28.291564,-16.62913
35032,2006,0,0,28,28.291564,-16.62913
35170,2006,0,0,28,28.291564,-16.62913
35110,2006,0,0,34,28.291564,-16.62913
34941,2006,0,0,126,28.291564,-16.62913
34985,2006,0,0,1,28.291564,-16.62913
35058,2006,0,0,1,28.291564,-16.62913
35111,2006,0,0,1,28.291564,-16.62913
35130,2006,0,0,1,28.291564,-16.62913
35144,2006,0,0,1,28.291564,-16.62913
34957,2006,0,0,1,28.291564,-16.62913
35047,2006,0,0,2,28.291564,-16.62913
35045,2006,0,0,2,28.291564,-16.62913
35056,2006,0,0,2,28.291564,-16.62913
35108,2006,0,0,2,28.291564,-16.62913
35063,2006,0,0,3,28.291564,-16.62913
35015,2006,0,0,20,18.084061,-15.97842
35013,2006,0,0,132,18.084061,-15.97842
35123,2006,0,0,1,23.69751,-15.93698
35077,2006,0,0,1,27.793611,-15.658889
35076,2006,0,0,1,27.793611,-15.658889
35087,2006,0,0,7,14.497401,-14.452362
35046,2006,0,0,34,14.497401,-14.452362
35059,2006,0,0,1,28.358744,-14.053676
35096,2006,0,0,1,28.3968,-13.863823
35003,2006,0,0,1,29.046854,-13.589973
35120,2006,0,0,1,29.046854,-13.589973
35040,2006,0,0,28,27.153611,-13.203333
35126,2006,0,0,30,27.153611,-13.203333
34962,2006,0,0,1,27.153611,-13.203333
35069,2006,0,0,3,27.153611,-13.203333
35115,2006,0,0,13,27.153611,-13.203333
35070,2006,0,0,16,27.153611,-13.203333
34936,2006,0,0,20,27.153611,-13.203333
34961,2006,0,0,20,27.153611,-13.203333
34963,2006,0,0,24,27.153611,-13.203333
34935,2006,0,0,9,27.93556,-12.91871
35033,2006,0,0,1,21.00789,-10.940835
35101,2006,0,0,9,32.310059,-9.236617
35099,2006,0,0,2,43.355524,-8.255738
35149,2006,0,0,2,43.355524,-8.255738
35073,2006,0,0,5,43.355524,-8.255738
35068,2006,0,0,16,31.802985,-7.574833
34953,2006,0,0,28,35.010802,-7.514648
35065,2006,0,0,45,35.010802,-7.514648
34938,2006,0,0,1,34.015049,-6.83272
34988,2006,0,0,25,34.264061,-6.578296
35104,2006,0,0,25,34.264061,-6.578296
34991,2006,0,0,2,36.018776,-5.600819
35102,2006,0,0,1,35.888384,-5.324636
35103,2006,0,0,1,35.888384,-5.324636
35113,2006,0,0,1,35.888384,-5.324636
34964,2006,0,0,1,35.888384,-5.324636
34952,2006,0,0,5,35.964373,-5.196533
35132,2006,0,0,16,35.964373,-5.196533
34973,2006,0,0,1,55.57156,-4.410332
35031,2006,0,0,1,55.899608,-4.360736
35153,2006,0,0,8,35.249299,-3.937112
35022,2006,0,0,1,36.748374,-3.516861
35034,2006,0,0,2,36.748374,-3.516861
35091,2006,0,0,1,55.378051,-3.435973
35093,2006,0,0,1,55.378051,-3.435973
35122,2006,0,0,1,55.378051,-3.435973
35180,2006,0,0,1,55.378051,-3.435973
35137,2006,0,0,2,35.950486,-3.035088
35116,2006,0,0,1,35.292278,-2.938097
35119,2006,0,0,1,35.292278,-2.938097
34937,2006,0,0,1,35.292278,-2.938097
34951,2006,0,0,1,35.292278,-2.938097
35173,2006,0,0,1,35.292278,-2.938097
35064,2006,0,0,3,35.292278,-2.938097
35125,2006,0,0,3,35.292278,-2.938097
34989,2006,0,0,1,36.834047,-2.463714
35084,2006,0,0,1,36.834047,-2.463714
35140,2006,0,0,2,36.834047,-2.463714
35138,2006,0,0,12,36.834047,-2.463714
34982,2006,0,0,1,50.746259,-2.21973
34984,2006,0,0,1,53.614086,-2.161814
34939,2006,0,0,1,34.686667,-1.911389
34970,2006,0,0,1,35.1,-1.85
35097,2006,0,0,1,54.90116,-1.450343
34969,2006,0,0,1,50.946071,-1.004294
35151,2006,0,0,9,35.696944,-0.633056
34974,2006,0,0,12,35.696944,-0.633056
35155,2006,0,0,1,51.487453,-0.475554
34933,2006,0,0,1,52.135973,-0.466655
35136,2006,0,0,1,51.060229,-0.343955
35006,2006,0,0,1,51.511214,-0.119824
35176,2006,0,0,1,51.511214,-0.119824
35098,2006,0,0,1,38.77474,0.08519
35131,2006,0,0,28,38.77474,0.08519
35152,2006,0,0,1,51.484807,0.087142
35160,2006,0,0,1,51.767787,0.087806
35105,2006,0,0,1,52.276193,0.096538
35074,2006,0,0,1,51.765908,0.667367
34956,2006,0,0,1,51.765908,0.667367
35021,2006,0,0,2,51.765908,0.667367
35036,2006,0,0,1,51.081397,1.169456
34954,2006,0,0,1,51.389646,1.386834
34972,2006,0,0,6,28.033886,1.659626
35008,2006,0,0,1,50.95129,1.858686
34947,2006,0,0,1,36.666667,2.75
34948,2006,0,0,10,36.666667,2.75
35043,2006,0,0,17,45.764898,3.309457
35172,2006,0,0,1,51.453667,3.570912
35165,2006,0,0,1,35.616667,5.133333
35158,2006,0,0,1,43.296482,5.36978
35150,2006,0,0,1,49.61001,6.2588
35049,2006,0,0,1,52.873165,6.369422
35037,2006,0,0,1,51.204197,6.687951
35075,2006,0,0,1,57.10269,8.624268
34934,2006,0,0,33,40.120875,9.012893
35001,2006,0,0,2,42.434479,9.137443
35095,2006,0,0,2,42.434479,9.137443
35061,2006,0,0,1,63.430515,10.395053
35106,2006,0,0,1,51.165691,10.451526
35090,2006,0,0,7,34.745159,10.7613
35050,2006,0,0,17,35.502446,11.045721
35014,2006,0,0,1,23.803497,11.291889
35175,2006,0,0,30,23.803497,11.291889
35080,2006,0,0,1,44.494887,11.342616
35079,2006,0,0,1,44.494887,11.342616
35020,2006,0,0,1,41.734495,12.290967
34998,2006,0,0,1,35.508622,12.59292
35005,2006,0,0,1,35.508622,12.59292
35026,2006,0,0,1,35.508622,12.59292
35041,2006,0,0,1,35.508622,12.59292
35169,2006,0,0,1,35.508622,12.59292
35179,2006,0,0,1,35.508622,12.59292
34987,2006,0,0,2,35.508622,12.59292
35011,2006,0,0,2,35.508622,12.59292
35171,2006,0,0,2,35.508622,12.59292
35019,2006,0,0,3,35.508622,12.59292
35012,2006,0,0,10,35.508622,12.59292
34993,2006,0,0,13,35.508622,12.59292
35044,2006,0,0,13,35.508622,12.59292
35025,2006,0,0,28,35.508622,12.59292
35028,2006,0,0,30,35.508622,12.59292
35027,2006,0,0,50,35.508622,12.59292
34950,2006,0,0,250,35.508622,12.59292
35146,2006,0,0,8,36.239546,13.007813
35147,2006,0,0,5,50.414585,13.007813
35067,2006,0,0,2,32.876174,13.187507
34949,2006,0,0,2,43.61583,13.518915
35157,2006,0,0,2,43.61583,13.518915
35039,2006,0,0,6,52.295891,13.622838
35167,2006,0,0,3,52.283056,13.8
35024,2006,0,0,1,37.599994,14.015356
34997,2006,0,0,17,37.599994,14.015356
53693,2006,0,0,1,52.825559,14.197083
35053,2006,0,0,3,37.074153,14.240354
35100,2006,0,0,1,35.976458,14.346722
35129,2006,0,0,10,35.976458,14.346722
35018,2006,0,0,1,35.937496,14.375416
34975,2006,0,0,1,35.937496,14.375416
35072,2006,0,0,2,35.937496,14.375416
35071,2006,0,0,2,35.937496,14.375416
34977,2006,0,0,2,35.937496,14.375416
35161,2006,0,0,2,35.937496,14.375416
34976,2006,0,0,3,35.937496,14.375416
35162,2006,0,0,3,35.937496,14.375416
34978,2006,0,0,4,35.937496,14.375416
35000,2006,0,0,11,35.937496,14.375416
35078,2006,0,0,11,35.937496,14.375416
35085,2006,0,0,14,35.937496,14.375416
35109,2006,0,0,15,35.937496,14.375416
34942,2006,0,0,1,35.861313,14.565384
35086,2006,0,0,4,36.926927,14.725513
35128,2006,0,0,4,36.926927,14.725513
34946,2006,0,0,1,49.63675,14.839266
34979,2006,0,0,1,49.63675,14.839266
35002,2006,0,0,1,37.075474,15.286586
35007,2006,0,0,8,37.075474,15.286586
34996,2006,0,0,2,38.933622,16.275751
35066,2006,0,0,3,41.117143,16.871871
35124,2006,0,0,3,41.117143,16.871871
35148,2006,0,0,15,32,17
35141,2006,0,0,9,26.3351,17.228331
35029,2006,0,0,24,26.3351,17.228331
35143,2006,0,0,1,38.24664,21.734574
34980,2006,0,0,40,36.263269,22.97737
34971,2006,0,0,1,37.983716,23.72931
35154,2006,0,0,3,38.523604,23.858474
35004,2006,0,0,1,35.240117,24.809269
35009,2006,0,0,7,35.240117,24.809269
35166,2006,0,0,7,35.240117,24.809269
35142,2006,0,0,1,42.733883,25.48583
35060,2006,0,0,1,54.978133,25.762997
34995,2006,0,0,2,41.244376,26.135943
35051,2006,0,0,2,41.244376,26.135943
34981,2006,0,0,2,41.244376,26.135943
35135,2006,0,0,1,38.370981,26.136346
35139,2006,0,0,1,38.370981,26.136346
35112,2006,0,0,1,39.16408,26.372171
35178,2006,0,0,1,39.16408,26.372171
35088,2006,0,0,1,38.652771,26.613007
35107,2006,0,0,3,38.652771,26.613007
35083,2006,0,0,1,37.743215,26.820351
34959,2006,0,0,3,37.743215,26.820351
34931,2006,0,0,50,37.743215,26.820351
34966,2006,0,0,51,38.2,26.833333
34965,2006,0,0,3,38.41885,27.12872
34986,2006,0,0,9,38.41885,27.12872
35081,2006,0,0,1,-8.783195,34.508523
35121,2006,0,0,1,-8.783195,34.508523
35159,2006,0,0,18,-8.783195,34.508523
35089,2006,0,0,42,37.07,36.25
34999,2006,0,0,1,39.029381,43.375381
35163,2006,0,0,1,33.223191,43.679291
34990,2006,0,0,11,-12.8275,45.166244
35134,2006,0,0,13,-12.8275,45.166244
35181,2006,0,0,1,32.427908,53.688046
35182,2006,0,0,2,32.427908,53.688046
34728,2007,0,0,1,27.725499,-18.024301
34666,2007,0,0,1,27.725499,-18.024301
34673,2007,0,0,2,27.725499,-18.024301
34662,2007,0,0,40,14.762683,-17.481736
34766,2007,0,0,1,14.764504,-17.366029
34896,2007,0,0,1,20.942518,-17.036227
34683,2007,0,0,5,20.942518,-17.036227
34872,2007,0,0,12,20.942518,-17.036227
34729,2007,0,0,5,20.942518,-17.036227
34751,2007,0,0,1,28.291564,-16.62913
34756,2007,0,0,1,28.291564,-16.62913
34828,2007,0,0,1,28.291564,-16.62913
34864,2007,0,0,1,28.291564,-16.62913
34847,2007,0,0,2,28.291564,-16.62913
34734,2007,0,0,10,28.291564,-16.62913
34810,2007,0,0,10,28.291564,-16.62913
34680,2007,0,0,58,28.291564,-16.62913
34714,2007,0,0,1,28.291564,-16.62913
34862,2007,0,0,2,28.291564,-16.62913
34882,2007,0,0,2,28.291564,-16.62913
34672,2007,0,0,2,28.291564,-16.62913
34921,2007,0,0,2,28.291564,-16.62913
34865,2007,0,0,3,28.291564,-16.62913
34927,2007,0,0,3,28.291564,-16.62913
34754,2007,0,0,11,28.291564,-16.62913
34750,2007,0,0,13,28.291564,-16.62913
34910,2007,0,0,50,28.291564,-16.62913
34686,2007,0,0,56,28.291564,-16.62913
34803,2007,0,0,1,28.291564,-16.62913
34868,2007,0,0,1,28.291564,-16.62913
34867,2007,0,0,1,28.291564,-16.62913
34878,2007,0,0,1,28.291564,-16.62913
34699,2007,0,0,1,28.291564,-16.62913
34929,2007,0,0,1,28.291564,-16.62913
34817,2007,0,0,2,28.291564,-16.62913
34876,2007,0,0,2,28.291564,-16.62913
34780,2007,0,0,3,28.291564,-16.62913
34799,2007,0,0,3,28.291564,-16.62913
34668,2007,0,0,3,28.291564,-16.62913
34891,2007,0,0,4,28.291564,-16.62913
34800,2007,0,0,52,28.291564,-16.62913
34737,2007,0,0,32,23.69751,-15.93698
34727,2007,0,0,50,23.69751,-15.93698
34664,2007,0,0,50,23.69751,-15.93698
34730,2007,0,0,58,13.443182,-15.310139
34870,2007,0,0,28,12.89952,-14.94427
34871,2007,0,0,132,12.89952,-14.94427
34692,2007,0,0,150,12.89952,-14.94427
34850,2007,0,0,8,26.133333,-14.466667
34853,2007,0,0,3,14.497401,-14.452362
34852,2007,0,0,3,14.497401,-14.452362
34897,2007,0,0,40,14.497401,-14.452362
34809,2007,0,0,52,14.497401,-14.452362
34691,2007,0,0,57,14.497401,-14.452362
34757,2007,0,0,13,28.358744,-14.053676
34883,2007,0,0,2,27.153611,-13.203333
34869,2007,0,0,1,21.00789,-10.940835
34694,2007,0,0,10,21.00789,-10.940835
34698,2007,0,0,49,21.00789,-10.940835
34782,2007,0,0,2,16.666667,-9.616667
34797,2007,0,0,42,16.666667,-9.616667
34712,2007,0,0,2,43.355524,-8.255738
34649,2007,0,0,8,43.351149,-8.185424
34679,2007,0,0,36,31.030972,-7.885086
34648,2007,0,0,9,36.527061,-6.288596
34777,2007,0,0,1,36.132977,-5.453909
34811,2007,0,0,1,36.132977,-5.453909
34815,2007,0,0,1,36.140751,-5.353585
34709,2007,0,0,1,35.888384,-5.324636
34708,2007,0,0,1,35.888384,-5.324636
34652,2007,0,0,1,35.888384,-5.324636
34710,2007,0,0,1,35.98,-5.32
34859,2007,0,0,13,37.544271,-4.727753
34884,2007,0,0,2,36.721261,-4.421266
34892,2007,0,0,2,36.721261,-4.421266
34824,2007,0,0,1,55.57156,-4.410332
34887,2007,0,0,1,55.864237,-4.251806
34841,2007,0,0,1,51.302229,-3.867187
34776,2007,0,0,1,36.748374,-3.516861
34731,2007,0,0,1,36.695639,-3.465102
34675,2007,0,0,1,55.378051,-3.435973
34916,2007,0,0,1,55.378051,-3.435973
34703,2007,0,0,3,35.950486,-3.035088
34928,2007,0,0,13,35.166667,-2.933333
34903,2007,0,0,1,53.763201,-2.70309
34682,2007,0,0,3,36.834047,-2.463714
